Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000101770	Gm28718	Y	-	88179006	88182351	0.0	0.0	0.0
ENSMUSG00000101193	Gm21849	Y	-	51021097	51021792	0.0	0.0	0.0
ENSMUSG00000101050	Gm28774	Y	-	38561063	38564300	0.0	0.0	0.0
ENSMUSG00000103969	Gm21890	Y	+	25921142	25921837	0.0	0.0	0.0
ENSMUSG00000102598	Gm35670	Y	-	23850730	23852312	0.0	0.0	0.0
ENSMUSG00000099442	Gm28352	Y	-	55630825	55634171	0.0	0.0	0.0
ENSMUSG00000101107	Gm28587	Y	-	869709	873309	0.0	0.0	0.0
ENSMUSG00000100045	Gm20929	Y	+	53843949	53870150	0.0	0.0	0.0
ENSMUSG00000101771	Gm28176	Y	-	38872635	38874998	0.0	0.0	0.0
ENSMUSG00000101536	Gm28834	Y	-	41766834	41769112	0.0	0.0	0.0
ENSMUSG00000101857	Gm21757	Y	-	72449783	72450478	0.0	0.0	0.0
ENSMUSG00000101850	Gm29437	Y	-	88621155	88621850	0.0	0.0	0.0
ENSMUSG00000100223	Gm29403	Y	-	57046538	57047152	0.0	0.0	0.0
ENSMUSG00000100270	Gm21803	Y	+	89846231	89846923	0.0	0.0	0.0
ENSMUSG00000101443	Rhoay-ps1	Y	+	2095392	2095972	0.0	0.0	0.0
ENSMUSG00000101908	Gm21642	Y	+	28443743	28444438	0.0	0.0	0.0
ENSMUSG00000101313	Gm29219	Y	-	67469611	67472849	0.0	0.0	0.0
ENSMUSG00000102772	Gm32114	Y	-	22109759	22112998	0.0	0.0	0.0
ENSMUSG00000099537	Gm28938	Y	-	28330278	28333513	0.0	0.0	0.0
ENSMUSG00000100401	Gm29248	Y	+	53527413	53530651	0.0	0.0	0.0
ENSMUSG00000101058	Gm21829	Y	-	81351339	81352034	0.0	0.0	0.0
ENSMUSG00000101710	Gm20922	Y	+	37884636	37885331	0.0	0.0	0.0
ENSMUSG00000101993	Gm20987	Y	-	60647205	60647732	0.0	0.0	0.0
ENSMUSG00000103675	Gm37991	Y	+	26180163	26180858	0.0	0.0	0.0
ENSMUSG00000094444	Gm21562	Y	-	31735963	31736490	0.0	0.0	0.0
ENSMUSG00000101109	Gm28697	Y	+	47314562	47316926	0.0	0.0	0.0
ENSMUSG00000094773	Gm21812	Y	-	9344836	9347184	0.0	0.0	0.0
ENSMUSG00000096538	Gm21853	Y	+	29351836	29376221	0.0	0.0	0.0
ENSMUSG00000100787	Gm28316	Y	+	51495432	51498671	0.0	0.0	0.0
ENSMUSG00000095979	Gm21209	Y	+	49571156	49597425	0.0	0.0	0.0
ENSMUSG00000099642	Gm28348	Y	+	85185081	85186662	0.0	0.0	0.0
ENSMUSG00000100820	Gm28945	Y	-	51753580	51756918	0.0	0.0	0.0
ENSMUSG00000096711	Gm21599	Y	-	32779240	32779767	0.0	0.0	0.0
ENSMUSG00000100526	Gm29309	Y	-	77444923	77448266	0.0	0.0	0.0
ENSMUSG00000102680	Gm37222	Y	+	4666848	4669808	0.0	0.0	0.0
ENSMUSG00000100445	Gm29550	Y	+	2328880	2329287	0.0	0.0	0.0
ENSMUSG00000099575	Gm29350	Y	-	4940856	4941396	0.0	0.0	0.0
ENSMUSG00000101782	Gm28964	Y	+	57125046	57128288	0.0	0.0	0.0
ENSMUSG00000104499	Gm30353	Y	+	14282472	14284836	0.0	0.0	0.0
ENSMUSG00000100539	Gm20913	Y	-	57016825	57017520	0.0	0.0	0.0
ENSMUSG00000094829	Gm21809	Y	+	16923785	16924282	0.0	0.0	0.0
ENSMUSG00000100012	Gm29207	Y	+	61196077	61199308	0.0	0.0	0.0
ENSMUSG00000100882	Gm20849	Y	-	82861333	82862028	0.0	0.0	0.0
ENSMUSG00000099862	Gm28936	Y	+	28414211	28414825	0.0	0.0	0.0
ENSMUSG00000099712	Gm29411	Y	+	37364052	37364747	0.0	0.0	0.0
ENSMUSG00000100726	Gm21497	Y	+	61646746	61672861	0.0	0.0	0.0
ENSMUSG00000099350	Gm29623	Y	-	64368159	64368854	0.0	0.0	0.0
ENSMUSG00000103681	Gm37130	Y	+	13952701	13955065	0.0	0.0	0.0
ENSMUSG00000100446	Gm28242	Y	+	4586871	4590103	0.0	0.0	0.0
ENSMUSG00000101052	Gm28471	Y	-	84591832	84592446	0.0	0.0	0.0
ENSMUSG00000101775	Gm28088	Y	-	30642087	30645319	0.0	0.0	0.0
ENSMUSG00000100802	Gm20889	Y	-	50880164	50880859	0.0	0.0	0.0
ENSMUSG00000100915	Gm29321	Y	+	51063067	51066306	0.0	0.0	0.0
ENSMUSG00000094570	Gm20931	Y	+	55213720	55239871	0.0	0.0	0.0
ENSMUSG00000095345	Gm21821	Y	+	32221119	32221647	0.0	0.0	0.0
ENSMUSG00000099713	Gm21923	Y	-	49917514	49918209	0.0	0.0	0.0
ENSMUSG00000101161	Gm21799	Y	+	37100609	37101304	0.0	0.0	0.0
ENSMUSG00000099682	Gm28292	Y	-	54252619	54253315	0.0	0.0	0.0
ENSMUSG00000100447	Gm29378	Y	-	66517962	66518276	0.0	0.0	0.0
ENSMUSG00000093946	Gm22832	Y	-	74749140	74749247	0.0	0.0	0.0
ENSMUSG00000099776	Gm28954	Y	+	10806574	10808312	0.0	0.0	0.0
ENSMUSG00000101852	Gm20886	Y	-	70706137	70706829	0.0	0.0	0.0
ENSMUSG00000101212	Gm29354	Y	+	5146887	5147582	0.0	0.0	0.0
ENSMUSG00000100338	Gm28870	Y	+	50097276	50122131	0.0	0.0	0.0
ENSMUSG00000100569	Gm28646	Y	-	67112508	67113204	0.0	0.0	0.0
ENSMUSG00000103714	Gm20857	Y	-	25214932	25239462	0.0	0.0	0.0
ENSMUSG00000099341	Gm29090	Y	-	85661766	85672245	0.0	0.0	0.0
ENSMUSG00000100683	Gm28186	Y	-	4311904	4312582	0.0	0.0	0.0
ENSMUSG00000101961	Gm28220	Y	+	85999759	86002999	0.0	0.0	0.0
ENSMUSG00000102054	Gm29373	Y	-	47831932	47835165	0.0	0.0	0.0
ENSMUSG00000099867	Gm29320	Y	-	50984439	50985053	0.0	0.0	0.0
ENSMUSG00000096777	Gm21723	Y	+	32159839	32160366	0.0	0.0	0.0
ENSMUSG00000099806	Gm28841	Y	-	70847257	70847951	0.0	0.0	0.0
ENSMUSG00000101497	Gm29391	Y	-	88915556	88916170	0.0	0.0	0.0
ENSMUSG00000100321	Gm29579	Y	-	30676282	30676728	0.0	0.0	0.0
ENSMUSG00000101950	Gm29267	Y	-	49401058	49401435	0.0	0.0	0.0
ENSMUSG00000100715	Gm28074	Y	-	59022160	59025399	0.0	0.0	0.0
ENSMUSG00000101689	Gm28599	Y	-	62086944	62087637	0.0	0.0	0.0
ENSMUSG00000099948	Gm29424	Y	-	70337927	70338622	0.0	0.0	0.0
ENSMUSG00000099684	Gm28356	Y	-	4768840	4794934	0.0	0.0	0.0
ENSMUSG00000094507	Gm21913	Y	+	74623896	74624978	0.0	0.0	0.0
ENSMUSG00000101422	Gm29301	Y	+	55151575	55154817	0.0	0.0	0.0
ENSMUSG00000100048	Gm28603	Y	+	46970283	46970978	0.0	0.0	0.0
ENSMUSG00000100778	Gm28908	Y	+	53729612	53731157	0.0	0.0	0.0
ENSMUSG00000102110	Gm28440	Y	+	86540206	86543444	0.0	0.0	0.0
ENSMUSG00000095302	Ssty2	Y	-	67045743	67048072	0.0	0.0	0.0
ENSMUSG00000100507	Gm21906	Y	-	53485378	53486073	0.0	0.0	0.0
ENSMUSG00000103842	Gm37808	Y	+	26208875	26209897	0.0	0.0	0.0
ENSMUSG00000100716	Gm28550	Y	-	46910030	46912390	0.0	0.0	0.0
ENSMUSG00000102035	Gm21733	Y	-	55483291	55483986	0.0	0.0	0.0
ENSMUSG00000100339	Gm21864	Y	-	83287884	83288579	0.0	0.0	0.0
ENSMUSG00000099685	Gm29617	Y	-	74032832	74043464	0.0	0.0	0.0
ENSMUSG00000100887	Gm29297	Y	+	86766062	86769299	0.0	0.0	0.0
ENSMUSG00000101098	Gm20808	Y	-	78761346	78762038	0.0	0.0	0.0
ENSMUSG00000101138	Gm29210	Y	-	46847641	46850004	0.0	0.0	0.0
ENSMUSG00000101779	Gm28170	Y	+	32305046	32307409	0.0	0.0	0.0
ENSMUSG00000099755	Gm21114	Y	-	67339176	67339871	0.0	0.0	0.0
ENSMUSG00000094623	Gm21737	Y	+	31373417	31397818	0.0	0.0	0.0
ENSMUSG00000100806	Gm28396	Y	+	7464101	7464479	0.0	0.0	0.0
ENSMUSG00000101833	Gm20791	Y	-	80681811	80682503	0.0	0.0	0.0
ENSMUSG00000100952	Gm28545	Y	-	38067042	38070280	0.0	0.0	0.0
ENSMUSG00000104289	Gm37454	Y	-	23539194	23542427	0.0	0.0	0.0
ENSMUSG00000104442	4932431L22Rik	Y	+	70367444	70370583	0.0	0.0	0.0
ENSMUSG00000099520	Gm29061	Y	+	63684343	63687582	0.0	0.0	0.0
ENSMUSG00000096686	Gm20830	Y	-	6916300	6918282	0.0	0.0	0.0
ENSMUSG00000102042	Gm29195	Y	+	5973657	5974035	0.0	0.0	0.0
ENSMUSG00000101041	Gm29353	Y	-	5235231	5237553	0.0	0.0	0.0
ENSMUSG00000103112	Gm38016	Y	-	16614136	16614828	0.0	0.0	0.0
ENSMUSG00000103787	Gm37657	Y	+	22438028	22441376	0.0	0.0	0.0
ENSMUSG00000099920	Gm29223	Y	-	56390152	56390846	0.0	0.0	0.0
ENSMUSG00000102111	Gm29566	Y	-	78147088	78157505	0.0	0.0	0.0
ENSMUSG00000100953	Gm28280	Y	+	43865261	43867624	0.0	0.0	0.0
ENSMUSG00000100942	Gm28560	Y	-	65501095	65501409	0.0	0.0	0.0
ENSMUSG00000099777	Gm21777	Y	-	88260288	88260983	0.0	0.0	0.0
ENSMUSG00000100947	Gm28949	Y	-	51939678	51940373	0.0	0.0	0.0
ENSMUSG00000101110	Gm28890	Y	+	60149350	60149876	0.0	0.0	0.0
ENSMUSG00000101441	Gm29363	Y	+	9022596	9024960	0.0	0.0	0.0
ENSMUSG00000100118	Gm29117	Y	+	50544517	50547755	0.0	0.0	0.0
ENSMUSG00000099840	Gm21409	Y	+	84746685	84772902	0.0	0.0	0.0
ENSMUSG00000102842	Gm38035	Y	+	25153876	25154571	0.0	0.0	0.0
ENSMUSG00000095860	Gm21775	Y	+	10553453	10553992	0.0	0.0	0.0
ENSMUSG00000099865	Gm29206	Y	-	61556222	61583931	0.0	0.0	0.0
ENSMUSG00000099412	Gm28223	Y	+	37584337	37584651	0.0	0.0	0.0
ENSMUSG00000101954	Gm28128	Y	+	29263852	29264379	0.0	0.0	0.0
ENSMUSG00000101719	Gm28216	Y	+	30195252	30195779	0.0	0.0	0.0
ENSMUSG00000100849	Gm28663	Y	+	78360628	78363865	0.0	0.0	0.0
ENSMUSG00000101055	Gm28443	Y	-	6870145	6870842	0.0	0.0	0.0
ENSMUSG00000101022	Gm20921	Y	-	64858686	64859337	0.0	0.0	0.0
ENSMUSG00000101499	Vmn2r-ps139	Y	+	4005164	4016574	0.0	0.0	0.0
ENSMUSG00000101649	Gm29444	Y	+	44821007	44823896	0.0	0.0	0.0
ENSMUSG00000100805	Gm29108	Y	+	74408375	74411613	0.0	0.0	0.0
ENSMUSG00000100061	Gm29212	Y	+	46727776	46728390	0.0	0.0	0.0
ENSMUSG00000095626	Gm21572	Y	-	31802210	31802737	0.0	0.0	0.0
ENSMUSG00000104490	Gm20770	Y	-	16485909	16486602	0.0	0.0	0.0
ENSMUSG00000099955	Gm28880	Y	+	27393538	27396874	0.0	0.0	0.0
ENSMUSG00000099925	Gm28827	Y	+	83030947	83057301	0.0	0.0	0.0
ENSMUSG00000103689	Gm30598	Y	+	21133838	21134452	0.0	0.0	0.0
ENSMUSG00000103352	Gm38084	Y	-	13091542	13093901	0.0	0.0	0.0
ENSMUSG00000099477	Gm28349	Y	-	85558312	85558926	0.0	0.0	0.0
ENSMUSG00000099688	Gm29535	Y	+	9365390	9365498	0.0	0.0	0.0
ENSMUSG00000104062	Gm37952	Y	-	23212218	23215455	0.0	0.0	0.0
ENSMUSG00000101627	Gm28432	Y	+	70595458	70598696	0.0	0.0	0.0
ENSMUSG00000100491	Gm28331	Y	+	8675892	8678256	0.0	0.0	0.0
ENSMUSG00000101956	Gm28574	Y	-	7809403	7810101	0.0	0.0	0.0
ENSMUSG00000103058	Gm21845	Y	+	24381817	24382512	0.0	0.0	0.0
ENSMUSG00000100800	Gm21301	Y	-	10065783	10066481	0.0	0.0	0.0
ENSMUSG00000101842	Gm28391	Y	-	11777111	11777489	0.0	0.0	0.0
ENSMUSG00000100008	Gm28481	Y	-	71592909	71593223	0.0	0.0	0.0
ENSMUSG00000099228	Gm28018	Y	+	40688738	40688847	0.0	0.0	0.0
ENSMUSG00000099335	Gm29635	Y	+	67721188	67721502	0.0	0.0	0.0
ENSMUSG00000099778	Gm28134	Y	-	65796354	65799698	0.0	0.0	0.0
ENSMUSG00000103063	Gm33163	Y	+	22484124	22484737	0.0	0.0	0.0
ENSMUSG00000100628	Gm29648	Y	-	46347584	46348681	0.0	0.0	0.0
ENSMUSG00000099675	Gm28717	Y	-	88177283	88177597	0.0	0.0	0.0
ENSMUSG00000102492	Gm36987	Y	-	14525080	14528058	0.0	0.0	0.0
ENSMUSG00000104446	Gm30312	Y	+	18245623	18246318	0.0	0.0	0.0
ENSMUSG00000100167	Gm28207	Y	+	56125273	56128511	0.0	0.0	0.0
ENSMUSG00000099430	Gm28878	Y	+	27616996	27620343	0.0	0.0	0.0
ENSMUSG00000101160	Gm29338	Y	+	84677587	84680826	0.0	0.0	0.0
ENSMUSG00000101829	Gm21752	Y	-	87012768	87013463	0.0	0.0	0.0
ENSMUSG00000100064	Gm28339	Y	+	35040387	35041082	0.0	0.0	0.0
ENSMUSG00000099368	Gm21910	Y	+	66338549	66339244	0.0	0.0	0.0
ENSMUSG00000101221	Gm21881	Y	-	85814214	85814909	0.0	0.0	0.0
ENSMUSG00000103514	Gm37433	Y	+	18282548	18283225	0.0	0.0	0.0
ENSMUSG00000101158	Gm20894	Y	-	28245352	28271512	0.0	0.0	0.0
ENSMUSG00000094739	Gm20806	Y	-	78835721	78838056	0.0	0.0	0.0
ENSMUSG00000103802	Gm21660	Y	-	18623067	18623762	0.0	0.0	0.0
ENSMUSG00000099668	Gm29522	Y	+	10658332	10660695	0.0	0.0	0.0
ENSMUSG00000102513	Gm32347	Y	+	21426544	21427239	0.0	0.0	0.0
ENSMUSG00000099431	Gm28985	Y	-	28715706	28717247	0.0	0.0	0.0
ENSMUSG00000095927	Gm21822	Y	+	18654482	18655024	0.0	0.0	0.0
ENSMUSG00000101512	Gm28135	Y	+	65831727	65834966	0.0	0.0	0.0
ENSMUSG00000100407	Gm28472	Y	+	84035192	84038431	0.0	0.0	0.0
ENSMUSG00000102058	Gm28470	Y	-	35980962	35984200	0.0	0.0	0.0
ENSMUSG00000096178	Gm20837	Y	+	90401248	90433263	0.0	0.0	0.0
ENSMUSG00000100086	Gm21271	Y	-	48594784	48595476	0.0	0.0	0.0
ENSMUSG00000102159	Gm37476	Y	+	21619726	21620421	0.0	0.0	0.0
ENSMUSG00000099745	Gm28736	Y	-	52638196	52638810	0.0	0.0	0.0
ENSMUSG00000100003	Gm29646	Y	+	46574765	46577998	0.0	0.0	0.0
ENSMUSG00000102045	Gm21294	Y	+	89052806	89079015	0.0	0.0	0.0
ENSMUSG00000101259	Gm21242	Y	-	79664875	79665570	0.0	0.0	0.0
ENSMUSG00000100719	Gm28786	Y	-	38897393	38897918	0.0	0.0	0.0
ENSMUSG00000101044	Gm28420	Y	-	79178550	79179164	0.0	0.0	0.0
ENSMUSG00000100066	Gm21835	Y	+	37430480	37431175	0.0	0.0	0.0
ENSMUSG00000100352	Gm28104	Y	-	87955242	87958590	0.0	0.0	0.0
ENSMUSG00000100449	Gm28757	Y	-	85086652	85087347	0.0	0.0	0.0
ENSMUSG00000100495	Gm29369	Y	+	27663126	27663740	0.0	0.0	0.0
ENSMUSG00000100271	Gm21127	Y	+	68464868	68465560	0.0	0.0	0.0
ENSMUSG00000100804	Gm28150	Y	-	8602111	8602724	0.0	0.0	0.0
ENSMUSG00000101222	Gm28315	Y	-	51460090	51463433	0.0	0.0	0.0
ENSMUSG00000100107	Gm28567	Y	+	43371322	43372014	0.0	0.0	0.0
ENSMUSG00000095433	Gm21914	Y	-	40456743	40457270	0.0	0.0	0.0
ENSMUSG00000100092	Gm21088	Y	+	83537567	83551484	0.0	0.0	0.0
ENSMUSG00000094867	Gm21900	Y	+	10616361	10616903	0.0	0.0	0.0
ENSMUSG00000099415	Gm29285	Y	+	43842631	43843158	0.0	0.0	0.0
ENSMUSG00000099346	Gm20895	Y	+	26508824	26509516	0.0	0.0	0.0
ENSMUSG00000099496	Gm28365	Y	+	87054717	87057954	0.0	0.0	0.0
ENSMUSG00000104048	Gm37561	Y	-	13580701	13582258	0.0	0.0	0.0
ENSMUSG00000101740	Gm29360	Y	-	38935104	38937383	0.0	0.0	0.0
ENSMUSG00000103005	Gm37898	Y	+	20537098	20537625	0.0	0.0	0.0
ENSMUSG00000093335	Gm22119	Y	-	2446010	2446108	0.0	0.0	0.0
ENSMUSG00000101434	Gm29211	Y	-	46692893	46717285	0.0	0.0	0.0
ENSMUSG00000100080	Gm29364	Y	-	8986692	8990039	0.0	0.0	0.0
ENSMUSG00000101913	Gm28999	Y	+	7085143	7088378	0.0	0.0	0.0
ENSMUSG00000093868	Gm20809	Y	+	24455057	24457399	0.0	0.0	0.0
ENSMUSG00000101045	Gm29224	Y	-	56353334	56353948	0.0	0.0	0.0
ENSMUSG00000099497	Gm29147	Y	-	78323566	78323880	0.0	0.0	0.0
ENSMUSG00000100478	Gm29632	Y	+	67503622	67506965	0.0	0.0	0.0
ENSMUSG00000100741	Gm28814	Y	-	78902314	78903009	0.0	0.0	0.0
ENSMUSG00000102115	Gm28766	Y	+	5465722	5465955	0.0	0.0	0.0
ENSMUSG00000099670	Gm28423	Y	-	79215343	79216038	0.0	0.0	0.0
ENSMUSG00000101435	Gm28772	Y	+	38376499	38379839	0.0	0.0	0.0
ENSMUSG00000100036	Gm28671	Y	-	89473657	89474348	0.0	0.0	0.0
ENSMUSG00000101858	Gm28144	Y	-	8570058	8570756	0.0	0.0	0.0
ENSMUSG00000101836	Gm28968	Y	-	72635212	72635907	0.0	0.0	0.0
ENSMUSG00000094869	Gm21679	Y	-	29655497	29683370	0.0	0.0	0.0
ENSMUSG00000100771	Gm28618	Y	+	40566172	40566738	0.0	0.0	0.0
ENSMUSG00000102624	Gm37059	Y	+	15444179	15445304	0.0	0.0	0.0
ENSMUSG00000101346	Gm29505	Y	-	85918649	85919263	0.0	0.0	0.0
ENSMUSG00000102968	Gm35070	Y	+	19059861	19062218	0.0	0.0	0.0
ENSMUSG00000100742	Gm28953	Y	-	10885361	10886057	0.0	0.0	0.0
ENSMUSG00000099807	Gm28771	Y	-	38340085	38343323	0.0	0.0	0.0
ENSMUSG00000101623	Gm21245	Y	-	52261931	52262626	0.0	0.0	0.0
ENSMUSG00000098514	Gm27663	Y	+	5542752	5542861	0.0	0.0	0.0
ENSMUSG00000101998	Gm21530	Y	-	62980472	62981165	0.0	0.0	0.0
ENSMUSG00000094064	Gm21626	Y	-	33635670	33636197	0.0	0.0	0.0
ENSMUSG00000094399	Gm21477	Y	+	87116821	87142917	0.0	0.0	0.0
ENSMUSG00000101914	Gm21790	Y	-	82019229	82019921	0.0	0.0	0.0
ENSMUSG00000100809	Gm28612	Y	-	67150595	67156992	0.0	0.0	0.0
ENSMUSG00000100499	Gm28460	Y	+	45811680	45814040	0.0	0.0	0.0
ENSMUSG00000101743	Gm28249	Y	-	27065926	27069161	0.0	0.0	0.0
ENSMUSG00000101808	Gm29654	Y	+	34410916	34414265	0.0	0.0	0.0
ENSMUSG00000101672	Gm28149	Y	-	8612098	8612475	0.0	0.0	0.0
ENSMUSG00000101115	Gm28664	Y	-	78356809	78367279	0.0	0.0	0.0
ENSMUSG00000101002	Gm28944	Y	+	51697441	51698982	0.0	0.0	0.0
ENSMUSG00000100425	Gm29131	Y	+	59517690	59520925	0.0	0.0	0.0
ENSMUSG00000101744	Gm28325	Y	+	58491793	58494156	0.0	0.0	0.0
ENSMUSG00000101809	Gm28852	Y	+	26648450	26651786	0.0	0.0	0.0
ENSMUSG00000102847	Gm34274	Y	+	23001659	23002273	0.0	0.0	0.0
ENSMUSG00000100673	Gm29574	Y	-	75801932	75802627	0.0	0.0	0.0
ENSMUSG00000099438	Gm21808	Y	-	70780706	70781401	0.0	0.0	0.0
ENSMUSG00000101402	Gm28673	Y	-	89607659	89610894	0.0	0.0	0.0
ENSMUSG00000101737	Gm28849	Y	-	9420765	9430932	0.0	0.0	0.0
ENSMUSG00000102039	Gm20788	Y	-	7027311	7028007	0.0	0.0	0.0
ENSMUSG00000101611	Gm29357	Y	+	5286082	5286779	0.0	0.0	0.0
ENSMUSG00000101980	Gm21922	Y	-	75465695	75466372	0.0	0.0	0.0
ENSMUSG00000101745	Gm28764	Y	-	32494401	32497636	0.0	0.0	0.0
ENSMUSG00000100195	Gm29244	Y	-	55767560	55768255	0.0	0.0	0.0
ENSMUSG00000100643	Gm21163	Y	-	76575718	76576410	0.0	0.0	0.0
ENSMUSG00000099674	Gm29166	Y	+	48185737	48188014	0.0	0.0	0.0
ENSMUSG00000104439	Gm20851	Y	+	18208481	18209176	0.0	0.0	0.0
ENSMUSG00000093928	Gm23863	Y	-	86326017	86326124	0.0	0.0	0.0
ENSMUSG00000099704	Gm28842	Y	+	70890698	70893937	0.0	0.0	0.0
ENSMUSG00000103612	Gm37948	Y	-	18749156	18752497	0.0	0.0	0.0
ENSMUSG00000101881	Gm21076	Y	-	74788951	74789646	0.0	0.0	0.0
ENSMUSG00000102339	Gm21443	Y	+	25995821	25996516	0.0	0.0	0.0
ENSMUSG00000094181	Gm21739	Y	-	44232123	44264444	0.0	0.0	0.0
ENSMUSG00000101003	Gm28456	Y	+	45874035	45876398	0.0	0.0	0.0
ENSMUSG00000103023	Gm20910	Y	+	21096898	21097593	0.0	0.0	0.0
ENSMUSG00000101675	Gm28461	Y	+	45788731	45789258	0.0	0.0	0.0
ENSMUSG00000104191	Gm30737	Y	+	14400710	14426798	0.0	0.0	0.0
ENSMUSG00000102739	Gm20772	Y	+	17874741	17877179	0.0	0.0	0.0
ENSMUSG00000103190	Gm34716	Y	+	18994762	18997125	0.0	0.0	0.0
ENSMUSG00000101403	Gm20882	Y	-	64227060	64227755	0.0	0.0	0.0
ENSMUSG00000102613	Gm20836	Y	-	13910346	13911041	0.0	0.0	0.0
ENSMUSG00000101442	Gm28795	Y	-	66665803	66666497	0.0	0.0	0.0
ENSMUSG00000099621	Gm20919	Y	-	79074245	79074940	0.0	0.0	0.0
ENSMUSG00000103982	Gm37451	Y	+	25332503	25335851	0.0	0.0	0.0
ENSMUSG00000101747	Gm21683	Y	-	73313835	73314512	0.0	0.0	0.0
ENSMUSG00000099676	Gm29528	Y	-	10726740	10727118	0.0	0.0	0.0
ENSMUSG00000099565	Gm28738	Y	+	52383999	52384694	0.0	0.0	0.0
ENSMUSG00000096120	Gm21800	Y	+	41406498	41407040	0.0	0.0	0.0
ENSMUSG00000100050	Gm28121	Y	-	76642270	76642608	0.0	0.0	0.0
ENSMUSG00000099614	Uba1y-ps2	Y	+	2264257	2278687	0.0	0.0	0.0
ENSMUSG00000100983	Gm29030	Y	+	36875792	36876406	0.0	0.0	0.0
ENSMUSG00000099748	Uba1y-ps1	Y	-	2637211	2647300	0.0	0.0	0.0
ENSMUSG00000102118	Gm29637	Y	+	67544885	67545580	0.0	0.0	0.0
ENSMUSG00000096820	Gm21425	Y	+	13161968	13164408	0.0	0.0	0.0
ENSMUSG00000100677	Gm21184	Y	+	34486834	34487526	0.0	0.0	0.0
ENSMUSG00000099921	Gm28971	Y	+	85305105	85308342	0.0	0.0	0.0
ENSMUSG00000101339	Gm29180	Y	+	72122523	72122837	0.0	0.0	0.0
ENSMUSG00000100179	Gm21715	Y	-	74011465	74012158	0.0	0.0	0.0
ENSMUSG00000102050	Gm29499	Y	-	39344545	39345030	0.0	0.0	0.0
ENSMUSG00000103615	Gm30045	Y	-	24786618	24789853	0.0	0.0	0.0
ENSMUSG00000102849	Gm37658	Y	+	21389972	21390286	0.0	0.0	0.0
ENSMUSG00000100984	Gm28357	Y	-	4885200	4887558	0.0	0.0	0.0
ENSMUSG00000100749	Gm20798	Y	+	35644173	35644868	0.0	0.0	0.0
ENSMUSG00000103919	Gm21366	Y	-	22835086	22861256	0.0	0.0	0.0
ENSMUSG00000100678	Gm29251	Y	-	53448533	53449147	0.0	0.0	0.0
ENSMUSG00000102122	Gm20883	Y	+	50608251	50634461	0.0	0.0	0.0
ENSMUSG00000100051	Gm28568	Y	-	43451134	43454367	0.0	0.0	0.0
ENSMUSG00000101616	Gm29047	Y	+	8087690	8087797	0.0	0.0	0.0
ENSMUSG00000099985	Gm28317	Y	-	51251272	51254613	0.0	0.0	0.0
ENSMUSG00000094679	Gm21721	Y	-	9199824	9202190	0.0	0.0	0.0
ENSMUSG00000102119	Gm28462	Y	-	68999952	69001511	0.0	0.0	0.0
ENSMUSG00000101123	Gm28654	Y	-	12056605	12056983	0.0	0.0	0.0
ENSMUSG00000100817	Gm29302	Y	-	86506173	86509519	0.0	0.0	0.0
ENSMUSG00000100852	Gm29056	Y	+	47544772	47548004	0.0	0.0	0.0
ENSMUSG00000101118	Gm29034	Y	-	79442960	79443274	0.0	0.0	0.0
ENSMUSG00000100140	Gm28789	Y	+	75133734	75136973	0.0	0.0	0.0
ENSMUSG00000099986	Gm29120	Y	-	50501514	50502209	0.0	0.0	0.0
ENSMUSG00000101957	Gm29576	Y	-	76090562	76091239	0.0	0.0	0.0
ENSMUSG00000100148	Gm28158	Y	-	80388569	80389264	0.0	0.0	0.0
ENSMUSG00000101518	Gm20868	Y	-	71297957	71298649	0.0	0.0	0.0
ENSMUSG00000101124	Gm28371	Y	-	39988287	39988981	0.0	0.0	0.0
ENSMUSG00000101053	Gm20815	Y	-	8832821	8835169	0.0	0.0	0.0
ENSMUSG00000103618	Gm37951	Y	-	8251026	8254057	0.0	0.0	0.0
ENSMUSG00000101190	Gm28274	Y	+	54001257	54004153	0.0	0.0	0.0
ENSMUSG00000100085	Gm21413	Y	-	58914727	58915254	0.0	0.0	0.0
ENSMUSG00000103987	Gm37448	Y	+	22447275	22447971	0.0	0.0	0.0
ENSMUSG00000101805	Gm28768	Y	+	5682517	5682894	0.0	0.0	0.0
ENSMUSG00000101790	Gm29059	Y	-	64079628	64079942	0.0	0.0	0.0
ENSMUSG00000100360	Gm28649	Y	-	3846545	3853545	0.0	0.0	0.0
ENSMUSG00000102125	Gm28520	Y	-	33446027	33449259	0.0	0.0	0.0
ENSMUSG00000100263	Gm28468	Y	+	36062048	36062662	0.0	0.0	0.0
ENSMUSG00000100032	Gm20817	Y	-	68806596	68832728	0.0	0.0	0.0
ENSMUSG00000104409	Gm37467	Y	+	13980581	13983815	0.0	0.0	0.0
ENSMUSG00000100619	Gm8446	Y	+	1946919	1973442	0.0	0.0	0.0
ENSMUSG00000101080	Gm28633	Y	-	68898829	68901325	0.0	0.0	0.0
ENSMUSG00000094346	Gm21746	Y	-	6237453	6237995	0.0	0.0	0.0
ENSMUSG00000101802	Gm29445	Y	+	45044002	45047234	0.0	0.0	0.0
ENSMUSG00000101228	Gm21330	Y	-	55557648	55558343	0.0	0.0	0.0
ENSMUSG00000094654	Gm25359	Y	-	74910855	74910962	0.0	0.0	0.0
ENSMUSG00000101990	Gm20856	Y	-	85168102	85168797	0.0	0.0	0.0
